table_name,column_name,data_type,is_nullable,description
navigation_contexts,active_anchor_id,uuid,NO,
navigation_contexts,extracted_entities,jsonb,NO,Deterministic entities extracted from anchor. NO A
navigation_contexts,temporal_bias,text,NO,
email_threads,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
email_threads,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
email_threads,provider_conversation_id,text,NO,
email_threads,latest_subject,text,YES,
email_threads,message_count,integer,NO,Total messages in thread (including deleted)
email_threads,has_attachments,boolean,NO,Whether any message in thread has attachments
email_threads,participant_hashes,text[],YES,
email_threads,source,text,NO,
email_threads,first_message_at,timestamptz,YES,
email_threads,last_activity_at,timestamptz,YES,Most recent message timestamp in thread
email_threads,last_inbound_at,timestamptz,YES,
email_threads,last_outbound_at,timestamptz,YES,
email_threads,created_at,timestamptz,NO,
email_threads,updated_at,timestamptz,NO,
email_threads,extracted_tokens,jsonb,YES,
email_threads,suggestions_generated_at,timestamptz,YES,
email_threads,thread_embedding,public.vector(1536),YES,
email_threads,active_message_count,integer,YES,Active (non-deleted) messages in thread
alias_documents,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
alias_documents,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
alias_documents,document_id,uuid,YES,"Note:
This is a Foreign Key to `doc_metadata.id`.<"
alias_documents,alias,text,NO,
alias_documents,alias_type,text,YES,
alias_documents,confidence,double precision,YES,
alias_documents,created_at,timestamptz,YES,
chat_agent_configs,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
chat_agent_configs,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
chat_agent_configs,name,text,NO,
chat_agent_configs,agent_secret_hash,text,NO,bcrypt hash of agent secret - used for HMAC verifi
chat_agent_configs,device_info,jsonb,YES,"Device metadata: OS, version, IP, hardware specs"
chat_agent_configs,last_seen_at,timestamptz,YES,
chat_agent_configs,is_active,boolean,YES,
chat_agent_configs,metadata,jsonb,YES,
chat_agent_configs,created_at,timestamptz,NO,
chat_agent_configs,updated_at,timestamptz,NO,
pms_faults,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_faults,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_faults,equipment_id,uuid,NO,"Note:
This is a Foreign Key to `pms_equipment.id`."
pms_faults,fault_code,text,YES,"OEM fault code (e.g., E047, SPN 123)"
pms_faults,title,text,NO,
pms_faults,description,text,YES,
pms_faults,severity,public.fault_severity,NO,
pms_faults,detected_at,timestamptz,NO,
pms_faults,resolved_at,timestamptz,YES,
pms_faults,resolved_by,uuid,YES,
pms_faults,work_order_id,uuid,YES,"Note:
This is a Foreign Key to `pms_work_orders.id"
pms_faults,metadata,jsonb,YES,
pms_faults,created_at,timestamptz,NO,
pms_faults,updated_by,uuid,YES,
pms_faults,updated_at,timestamptz,YES,
pms_faults,deleted_at,timestamptz,YES,
pms_faults,deleted_by,uuid,YES,
pms_faults,deletion_reason,text,YES,
pms_faults,status,text,YES,
pms_faults,related_text,text,YES,Surface facts for Show Related: title | descriptio
pms_checklists,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_checklists,yacht_id,uuid,NO,
pms_checklists,name,varchar,NO,
pms_checklists,description,text,YES,
pms_checklists,checklist_type,varchar,NO,
pms_checklists,equipment_id,uuid,YES,"Note:
This is a Foreign Key to `pms_equipment.id`."
pms_checklists,work_order_id,uuid,YES,"Note:
This is a Foreign Key to `pms_work_orders.id"
pms_checklists,status,varchar,NO,
pms_checklists,is_template,boolean,NO,
pms_checklists,total_items,integer,YES,
pms_checklists,completed_items,integer,YES,
pms_checklists,metadata,jsonb,YES,
pms_checklists,created_at,timestamptz,NO,
pms_checklists,created_by,uuid,YES,
pms_checklists,updated_at,timestamptz,YES,
pms_checklists,updated_by,uuid,YES,
pms_checklists,deleted_at,timestamptz,YES,
pms_checklists,deleted_by,uuid,YES,
pms_checklists,deletion_reason,text,YES,
pms_hours_of_rest,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_hours_of_rest,yacht_id,uuid,NO,
pms_hours_of_rest,user_id,uuid,NO,
pms_hours_of_rest,record_date,date,NO,
pms_hours_of_rest,rest_periods,jsonb,NO,
pms_hours_of_rest,total_rest_hours,numeric,NO,
pms_hours_of_rest,total_work_hours,numeric,NO,
pms_hours_of_rest,is_daily_compliant,boolean,NO,
pms_hours_of_rest,daily_compliance_notes,text,YES,
pms_hours_of_rest,weekly_rest_hours,numeric,NO,
pms_hours_of_rest,is_weekly_compliant,boolean,NO,
pms_hours_of_rest,weekly_compliance_notes,text,YES,
pms_hours_of_rest,is_compliant,boolean,NO,
pms_hours_of_rest,status,text,NO,
pms_hours_of_rest,submitted_at,timestamptz,YES,
pms_hours_of_rest,approved_by,uuid,YES,
pms_hours_of_rest,approved_at,timestamptz,YES,
pms_hours_of_rest,location,text,YES,
pms_hours_of_rest,voyage_type,text,YES,
pms_hours_of_rest,has_exception,boolean,NO,
pms_hours_of_rest,exception_reason,text,YES,
pms_hours_of_rest,exception_approved_by,uuid,YES,
pms_hours_of_rest,exception_approved_at,timestamptz,YES,
pms_hours_of_rest,signature,jsonb,YES,
pms_hours_of_rest,metadata,jsonb,YES,
pms_hours_of_rest,created_at,timestamptz,NO,
pms_hours_of_rest,created_by,uuid,YES,
pms_hours_of_rest,updated_at,timestamptz,NO,
pms_hours_of_rest,updated_by,uuid,YES,
alias_parts,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
alias_parts,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
alias_parts,part_id,uuid,NO,"Note:
This is a Foreign Key to `pms_parts.id`.<fk "
alias_parts,alias,text,NO,
alias_parts,alias_type,text,YES,
alias_parts,confidence,numeric,YES,
alias_parts,created_at,timestamptz,YES,
alias_parts,source,text,YES,
alias_parts,candidate_id,uuid,YES,
alias_parts,master_candidate_id,uuid,YES,
alias_parts,deployed_at,timestamptz,YES,
situation_detections,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
situation_detections,yacht_id,uuid,NO,
situation_detections,user_id,uuid,YES,
situation_detections,situation_type,text,NO,
situation_detections,severity,text,NO,
situation_detections,label,text,NO,
situation_detections,context,text,YES,
situation_detections,evidence,jsonb,YES,
situation_detections,recommendations,jsonb,YES,
situation_detections,search_query_id,uuid,YES,
situation_detections,acknowledged,boolean,YES,
situation_detections,acknowledged_at,timestamptz,YES,
situation_detections,acknowledged_by,uuid,YES,
situation_detections,created_at,timestamptz,NO,
pms_service_contracts,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_service_contracts,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_service_contracts,contract_name,text,NO,
pms_service_contracts,vendor_name,text,NO,
pms_service_contracts,vendor_id,uuid,YES,"Note:
This is a Foreign Key to `pms_suppliers.id`."
pms_service_contracts,contract_type,text,YES,
pms_service_contracts,contract_number,text,YES,
pms_service_contracts,start_date,date,YES,
pms_service_contracts,end_date,date,YES,
pms_service_contracts,value,numeric,YES,
pms_service_contracts,currency,text,YES,
pms_service_contracts,coverage_details,text,YES,
pms_service_contracts,equipment_ids,uuid[],YES,
pms_service_contracts,document_id,uuid,YES,"Note:
This is a Foreign Key to `doc_metadata.id`.<"
pms_service_contracts,status,text,YES,
pms_service_contracts,auto_renew,boolean,YES,
pms_service_contracts,renewal_notice_days,integer,YES,
pms_service_contracts,claims_count,integer,YES,
pms_service_contracts,notes,text,YES,
pms_service_contracts,metadata,jsonb,YES,
pms_service_contracts,created_at,timestamptz,NO,
pms_service_contracts,updated_at,timestamptz,NO,
pms_service_contracts,created_by,uuid,YES,
yacht_operational_context,yacht_id,uuid,NO,"Note:
This is a Primary Key.<pk/>
This is a Foreig"
yacht_operational_context,current_status,text,NO,
yacht_operational_context,next_event_type,text,YES,Type of next critical event affecting urgency of i
yacht_operational_context,next_event_at,timestamptz,YES,When the next critical event starts
yacht_operational_context,next_event_name,text,YES,
yacht_operational_context,hot_work_permitted,boolean,YES,
yacht_operational_context,guests_on_board,boolean,YES,
yacht_operational_context,updated_at,timestamptz,NO,
yacht_operational_context,updated_by,uuid,YES,
pms_purchase_orders,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_purchase_orders,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_purchase_orders,supplier_id,uuid,YES,"Note:
This is a Foreign Key to `pms_suppliers.id`."
pms_purchase_orders,po_number,text,YES,
pms_purchase_orders,status,text,YES,
pms_purchase_orders,ordered_at,timestamptz,YES,
pms_purchase_orders,received_at,timestamptz,YES,
pms_purchase_orders,currency,text,YES,
pms_purchase_orders,metadata,jsonb,YES,
pms_purchase_orders,created_at,timestamptz,NO,
pms_purchase_orders,updated_at,timestamptz,NO,
pms_purchase_orders,approved_by,uuid,YES,User ID who approved the purchase order (HOD)
pms_purchase_orders,approved_at,timestamptz,YES,Timestamp when PO was approved
pms_purchase_orders,approval_notes,text,YES,
pms_purchase_orders,received_by,uuid,YES,User ID who committed the receiving (or logged del
pms_purchase_orders,receiving_notes,text,YES,
pms_purchase_orders,ordered_by,uuid,YES,User ID who placed the order with supplier
pms_receiving_sessions,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
pms_receiving_sessions,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
pms_receiving_sessions,session_number,text,NO,
pms_receiving_sessions,status,text,NO,
pms_receiving_sessions,order_id,uuid,YES,"Note:
This is a Foreign Key to `pms_orders.id`.<fk"
pms_receiving_sessions,order_matched_automatically,boolean,YES,
pms_receiving_sessions,session_type,text,NO,
pms_receiving_sessions,supplier_name,text,YES,
pms_receiving_sessions,tracking_number,text,YES,
pms_receiving_sessions,expected_items_count,integer,YES,
pms_receiving_sessions,extraction_completed_at,timestamptz,YES,
pms_receiving_sessions,reconciliation_completed_at,timestamptz,YES,
pms_receiving_sessions,verification_completed_at,timestamptz,YES,
pms_receiving_sessions,committed_at,timestamptz,YES,
pms_receiving_sessions,cancelled_at,timestamptz,YES,
pms_receiving_sessions,received_to_inventory_count,integer,YES,
pms_receiving_sessions,installed_immediately_count,integer,YES,
pms_receiving_sessions,discrepancy_count,integer,YES,
pms_receiving_sessions,unresolved_lines_count,integer,YES,
pms_receiving_sessions,receiving_event_id,uuid,YES,"Note:
This is a Foreign Key to `pms_receiving_even"
pms_receiving_sessions,created_by,uuid,NO,
pms_receiving_sessions,created_at,timestamptz,NO,
pms_receiving_sessions,committed_by,uuid,YES,
pms_receiving_sessions,cancelled_by,uuid,YES,
pms_receiving_sessions,cancellation_reason,text,YES,
pms_receiving_sessions,metadata,jsonb,YES,
pms_receiving_sessions,updated_at,timestamptz,NO,
handovers,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
handovers,yacht_id,uuid,NO,"Note:
This is a Foreign Key to `yacht_registry.id`"
handovers,title,varchar,YES,
handovers,description,text,YES,
handovers,status,varchar,NO,
handovers,from_user_id,uuid,YES,"Note:
This is a Foreign Key to `auth_users_profile"
handovers,to_user_id,uuid,YES,"Note:
This is a Foreign Key to `auth_users_profile"
handovers,shift_date,date,YES,
handovers,shift_type,varchar,YES,
handovers,started_at,timestamptz,YES,
handovers,completed_at,timestamptz,YES,
handovers,approved_by,uuid,YES,"Note:
This is a Foreign Key to `auth_users_profile"
handovers,approved_at,timestamptz,YES,
handovers,approval_notes,text,YES,
handovers,metadata,jsonb,YES,
handovers,created_at,timestamptz,NO,
handovers,created_by,uuid,NO,"Note:
This is a Foreign Key to `auth_users_profile"
handovers,updated_at,timestamptz,YES,
handovers,updated_by,uuid,YES,
handovers,deleted_at,timestamptz,YES,
handovers,deleted_by,uuid,YES,
handovers,deletion_reason,text,YES,
action_executions,id,uuid,NO,"Note:
This is a Primary Key.<pk/>"
action_executions,yacht_id,uuid,NO,
action_executions,user_id,uuid,NO,
action_executions,action_name,text,NO,
action_executions,entity_type,text,NO,
action_executions,entity_id,uuid,YES,
action_executions,params,jsonb,YES,
action_executions,result,jsonb,YES,
action_executions,success,boolean,NO,
action_executions,error_code,text,YES,
action_executions,error_message,text,YES,
action_executions,duration_ms,integer,YES,
action_executions,created_at,timestamptz,NO,
